replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
8,127,826,-4,254,13,yes,4853,79,73183.68666666666
5,60,553,-3,249,13,no,4386,435,76749.36666666667
1,50,391,-4,118,17,yes,3260,272,70498.56333333334
6,84,1014,-3,255,16,yes,4857,23,83759.79333333333
6,80,259,-1,228,6,yes,4483,290,73520.71666666667
4,82,437,-2,211,9,yes,1265,218,68704.22333333333
7,51,495,-5,136,9,yes,3820,212,73687.17
6,127,957,-1,261,9,no,571,131,78175.91333333333
6,44,973,-4,288,14,no,2035,227,69810.30666666667
8,117,650,-1,253,9,yes,2859,22,70967.97666666667
7,66,815,-1,180,20,yes,244,463,77294.33
8,44,890,-4,186,17,yes,3322,341,77334.54333333333
11,116,352,-3,282,13,no,4439,304,76894.86333333334
8,54,973,-5,291,15,yes,1804,333,72943.60333333335
8,41,641,-2,235,11,yes,4910,206,77344.88666666667
5,93,729,-2,111,11,yes,1786,57,72781.21666666667
3,88,834,-2,200,9,no,4627,139,69296.92
8,87,356,-2,192,10,no,1448,149,73547.79666666668
2,120,971,-3,247,20,no,1633,445,77512.28666666667
5,78,589,-1,248,9,yes,4493,194,81985.16666666667
10,57,1021,-2,207,8,no,221,99,76450.12000000001
6,85,975,-2,179,11,yes,1333,160,74529.91333333333
11,117,941,-2,127,18,yes,629,438,83765.13666666667
4,67,824,-3,228,7,yes,306,121,73376.50333333334
4,127,889,-4,136,5,yes,4377,119,78977.77333333333
8,91,717,-1,286,11,yes,2089,62,71271.15333333334
9,82,593,-4,165,10,no,1753,390,72517.65000000001
1,112,427,-2,135,13,yes,1506,481,75994.57666666668
11,59,959,-2,212,9,yes,4022,126,75260.11
4,45,648,-1,213,7,no,969,46,78147.04000000001
6,102,743,-4,181,14,yes,3633,297,72261.07333333335
11,125,676,-3,199,8,yes,4553,328,74457.00666666667
9,107,746,-2,166,7,no,1020,167,73656.1
8,78,280,-1,233,20,yes,1796,309,75598.41
1,104,587,-4,142,11,no,234,386,75444.27
9,84,777,-5,178,5,yes,2915,336,73934.83666666667
3,63,444,-5,268,8,yes,3598,232,79385.90666666668
2,117,445,-5,254,19,no,2138,215,74396.34333333334
1,68,638,-3,155,6,yes,2979,259,81503.33
3,120,298,-1,192,15,no,653,441,70929.17
6,74,350,-2,220,6,yes,3174,231,83611.34666666666
5,101,399,-1,134,18,yes,2247,284,70778.84666666666
8,84,863,-2,157,9,yes,1685,346,72267.73333333334
10,90,542,-1,237,12,yes,1264,251,80172.72333333333
10,61,795,-5,276,6,no,404,35,73069.18333333333
11,69,565,-3,233,17,no,4415,228,74439.00666666667
3,72,451,-2,233,10,yes,993,410,69072.54333333333
9,108,980,-2,269,11,yes,1118,329,71027.04
5,98,660,-3,159,17,yes,3327,70,71639.40666666668
1,38,715,-2,165,15,no,1887,487,75855.85666666667
6,86,456,-4,152,20,no,4329,337,77301.57666666668
10,67,420,-3,204,11,no,2173,195,75400.39
4,46,482,-3,101,17,yes,165,372,81491.96666666667
5,51,887,-2,129,13,yes,789,364,69486.2
2,60,303,-1,159,8,no,1508,290,68375.48
5,85,614,-1,223,13,yes,1088,160,78829.59333333334
6,58,354,-3,255,8,yes,2165,332,73795.87999999999
9,77,988,-4,204,5,no,1811,65,77765.21666666667
8,75,961,-5,214,13,yes,4770,350,74595.45
4,65,708,-5,216,14,yes,4906,450,72852.99666666666
5,125,272,-1,295,18,no,716,406,69953.59999999999
1,112,763,-4,178,8,no,1563,4,76765.93666666666
4,35,835,-1,191,15,yes,1188,73,75092.87666666666
5,63,801,-2,230,15,no,3656,270,70362.42666666668
8,55,490,-5,125,9,no,317,20,77928.61
6,112,258,-4,261,18,no,3475,202,70021.65999999999
1,58,459,-2,247,8,no,4984,60,68127.70333333332
3,120,423,-2,238,7,no,1551,458,75736.71333333333
3,51,526,-1,165,6,no,2918,272,77228.42
1,55,997,-3,255,7,no,2009,121,70161.70333333334
11,60,838,-5,257,5,no,39,354,63958.77666666667
7,59,785,-3,267,17,no,4508,455,70603.14333333333
8,64,260,-3,176,11,no,45,225,76837.36
8,108,656,-3,130,9,no,4268,346,78561.30666666667
4,122,564,-4,110,10,yes,4714,71,74218.21333333333
3,109,883,-4,139,19,no,1780,394,73127.88666666667
6,83,864,-1,228,5,no,2858,226,75736.71333333333
3,101,723,-4,144,17,no,3971,188,73858.17333333332
1,112,302,-3,256,8,yes,109,150,79090.49666666666
7,54,893,-5,231,8,yes,1008,433,73120.67333333334
7,87,612,-4,257,20,no,242,374,72360.44
8,103,405,-3,238,9,no,1463,136,73338.10333333333
8,46,769,-1,132,20,yes,1976,301,76749.36666666667
6,80,345,-3,273,13,yes,3674,160,67776.22666666667
2,59,371,-4,174,14,no,930,255,74291.24
10,122,466,-4,176,20,no,2266,368,75953.24333333333
4,60,696,-1,221,20,no,3689,405,70609.98333333334
10,89,832,-4,139,14,yes,4501,223,74453.68666666666
6,112,562,-5,248,14,yes,3171,2,73047.77666666667
3,64,541,-2,171,10,yes,721,113,72041.33666666667
5,128,617,-2,268,5,no,2855,490,73265.12000000001
4,52,389,-3,250,5,no,141,309,71127.21999999999
8,59,741,-1,134,20,no,1063,463,75067.13666666667
7,73,751,-5,110,7,no,1513,273,80104.79333333333
8,84,257,-1,151,19,no,127,150,71222.36
5,105,803,-3,138,11,no,4572,45,77765.21666666667
3,92,279,-5,190,13,yes,617,428,72104.92666666665
8,120,517,-4,100,11,no,165,318,78060.09000000001
2,82,670,-3,260,7,no,3208,113,78130.50333333334
9,101,422,-5,215,19,yes,3547,245,80453.14666666667
9,110,601,-4,297,10,yes,3045,288,75012.27333333333
4,50,462,-3,235,6,no,1531,427,72300.14333333334
10,94,585,-4,143,5,no,4485,159,69897.64333333333
3,40,643,-2,118,8,yes,76,66,73930.59666666668
4,118,329,-5,163,8,no,2424,166,75047.25333333334
4,105,314,-5,151,15,yes,4237,194,70802.00666666667
9,46,916,-3,234,20,yes,4871,411,73961.57666666666
6,48,309,-4,198,15,yes,4040,211,75022.14333333334
1,98,939,-3,206,10,no,869,352,83388.14333333333
3,114,996,-2,284,15,yes,1958,114,74728.46333333333
3,71,351,-5,187,20,no,2853,26,70938.79
10,46,894,-4,222,17,no,3083,50,73139.33666666667
5,51,337,-3,148,16,yes,1513,376,71423.38
6,47,967,-1,225,6,yes,2008,282,76015.79
6,91,390,-5,151,19,no,516,451,76176.73666666668
2,74,1007,-3,191,11,no,3429,300,68930.39
9,60,783,-4,105,6,yes,4671,451,74931.86666666667
5,84,566,-1,153,17,yes,4341,332,76482.98333333334
11,56,263,-4,133,12,no,308,20,72276.53666666667
11,41,768,-2,161,13,yes,3989,32,79606.61333333334
3,63,447,-3,167,8,yes,4019,90,74391.46666666666
6,97,542,-3,175,19,no,683,306,74566.59000000001
1,66,782,-2,121,17,yes,4773,413,69936.95666666668
4,127,859,-4,284,18,no,0,420,76513.80333333333
10,61,644,-4,210,7,no,2354,357,71642.03666666667
1,124,736,-1,196,13,no,1260,486,74405.06
4,71,367,-2,132,9,no,4948,39,68311.15999999999
11,43,299,-4,231,11,yes,118,354,71333.79666666668
2,66,957,-1,184,20,yes,4366,237,73757.01000000001
7,120,289,-1,234,9,no,1764,248,73064.34000000001
11,107,550,-2,111,19,no,3718,210,74787.04333333333
8,42,389,-1,193,6,no,3831,140,69459.25
1,103,987,-3,241,11,yes,98,150,77169.43333333333
5,58,434,-3,210,6,no,3071,234,73916.92
5,38,522,-5,166,10,yes,4471,251,75016.46666666666
4,65,685,-2,134,6,no,3374,422,73461.27
4,38,267,-2,104,8,no,2764,281,82366.46333333333
1,118,325,-1,290,11,yes,985,246,74132.59666666666
5,124,987,-3,115,12,no,4542,290,72884.72666666667
3,39,749,-2,192,19,no,3890,184,73727.05
4,120,748,-1,147,11,yes,4194,425,76178.31666666667
1,92,287,-2,290,7,no,3808,398,78756.54
8,89,638,-4,113,6,yes,673,260,69585.24333333333
6,51,694,-1,152,16,no,600,312,71309.15333333334
10,119,867,-2,170,16,no,1199,180,77531.72333333333
2,85,532,-4,149,14,no,3139,210,73506.28000000001
3,119,823,-2,271,14,yes,3140,414,79121.28333333334
9,89,375,-2,218,14,yes,2352,445,72787.26666666666
8,76,277,-5,258,14,no,3521,233,72409.90333333334
4,71,748,-2,133,5,yes,447,433,77454.73666666668
3,72,471,-3,260,8,yes,1297,149,74549.23333333334
6,85,687,-1,128,18,no,4376,100,74576.05666666669
7,74,679,-3,161,13,yes,2163,291,77254.28666666667
1,124,716,-5,166,7,yes,236,203,73092.03333333334
8,96,917,-1,124,20,no,4138,452,71861.26333333332
9,103,647,-2,231,15,yes,261,476,78951.72000000002
2,54,691,-5,179,16,yes,667,211,73547.79666666668
5,63,545,-5,216,9,no,3259,133,76511.27
4,96,375,-1,249,5,no,2901,353,72353.49666666667
10,113,413,-4,118,19,no,3056,308,76635.73333333334
9,96,331,-2,234,20,no,2972,323,73064.03666666667
4,71,589,-4,226,20,yes,3337,344,75826.97333333333
11,101,324,-4,214,16,yes,4504,185,70191.19
6,87,1022,-5,226,10,yes,995,455,74511.96666666667
1,73,415,-4,193,6,no,1861,145,73064.03666666667
9,61,761,-3,235,7,yes,607,260,70513.19666666667
3,119,748,-5,246,12,yes,546,290,76374.05
5,35,513,-1,171,17,yes,2766,352,77084.73333333334
6,91,980,-2,297,10,no,2097,148,79262.25
11,64,868,-3,133,17,no,1951,190,72829.84999999999
2,127,843,-2,289,19,no,4190,277,72302.47666666667
6,106,771,-5,155,12,yes,1937,437,67652.20333333332
2,83,874,-5,228,9,yes,1857,289,76801.26666666666
6,62,568,-2,120,13,yes,479,406,64125.20333333334
9,128,945,-3,170,7,yes,3805,414,81099.83333333333
6,48,756,-1,267,5,no,1692,278,71085.07333333335
3,68,723,-3,201,12,yes,597,139,72769.99333333333
7,77,633,-4,138,18,yes,1561,433,71846.85666666667
5,83,916,-3,185,9,no,1436,225,81290.15333333334
8,101,335,-3,127,12,yes,3681,417,78512.51333333332
6,47,853,-1,101,5,no,4649,288,74243.92666666667
9,88,729,-1,252,7,no,1930,372,71697.99333333335
2,127,515,-5,167,14,yes,2875,268,76241.87333333334
4,84,290,-5,163,13,yes,2724,315,76625.72
7,92,977,-5,174,16,yes,4026,46,74282.74
7,65,999,-4,152,6,yes,2382,301,72533.84666666666
2,98,409,-5,142,12,no,860,362,79644.26000000001
4,106,634,-4,156,11,no,2365,332,77529.20333333332
10,73,529,-5,253,7,yes,4136,315,73409.40666666668
3,61,762,-2,255,18,no,1925,327,78224.85333333335
10,85,624,-5,133,8,no,2676,217,75641.55
10,68,348,-2,119,18,yes,1928,206,77382.08333333333
10,91,656,-1,240,6,yes,329,187,69821.54666666666
7,86,315,-1,138,6,yes,2584,489,73446.67333333334
3,93,568,-2,204,13,yes,1055,321,69974.14666666667
1,74,512,-4,195,12,no,3057,217,71642.04
10,50,493,-4,275,20,yes,764,142,71296.72333333333
1,61,515,-2,295,17,no,609,46,82158.79
3,54,264,-5,177,13,no,2076,381,77826.21
6,103,953,-2,286,5,no,180,459,80215.05333333333
10,75,517,-2,135,15,no,2115,224,75421.98333333334
11,78,929,-3,162,13,no,1996,60,67018.98666666666
4,108,730,-4,225,16,no,2222,191,78129.18999999999
10,76,550,-3,280,19,no,4364,298,72144.36666666667
6,34,797,-5,167,18,no,616,46,74678.63666666667
8,67,257,-1,107,17,yes,3790,377,70537.72333333333
4,67,493,-3,208,17,no,1987,171,76839.50333333334
7,42,272,-5,258,9,yes,4713,184,72681.70333333334
3,38,450,-1,120,14,no,2782,308,70852.63666666667
5,67,723,-1,249,13,yes,273,4,73962.80333333333
7,115,601,-1,287,7,yes,4856,66,77185.21666666666
1,48,816,-3,216,14,no,2215,328,77557.25333333334
7,116,815,-1,148,18,no,2723,302,65083.84
8,60,621,-5,148,8,no,4979,256,75085.14
6,53,729,-3,115,20,no,287,91,77094.65333333334
1,101,518,-3,173,7,yes,1260,307,76513.80333333333
3,82,777,-3,274,11,no,91,488,72726.61333333333
5,115,563,-3,108,15,yes,3764,2,73438.17333333334
4,43,521,-5,229,7,no,4667,394,78643.82666666666
3,62,432,-2,109,17,no,489,488,75265.90333333334
6,68,603,-4,222,15,yes,1749,4,75190.80666666666
7,68,368,-5,190,6,no,1743,229,70429.57
7,88,997,-4,159,17,yes,1550,196,72466.40666666668
8,101,744,-5,157,18,yes,459,335,75683.61333333334
1,43,632,-1,143,11,no,2662,37,69179.07666666668
8,121,879,-1,185,8,no,1474,255,82571.75
6,115,971,-1,297,6,no,2703,296,75248.19
1,88,965,-4,173,20,no,2491,2,74319.15666666668
1,49,632,-4,148,14,yes,1348,203,81866.09666666666
10,59,958,-1,243,14,no,2038,313,70967.97666666667
1,98,920,-4,299,16,no,4347,124,73240.54333333333
2,100,787,-5,186,9,no,4942,43,77631.49666666666
2,84,506,-5,273,11,no,1700,376,72598.9
7,90,601,-4,269,18,yes,385,98,74543.11
3,45,912,-3,233,13,yes,3441,348,70424.85666666667
4,90,375,-1,255,19,no,1715,208,72963.15000000001
5,117,849,-3,274,7,yes,2417,221,71975.05666666667
5,111,894,-2,299,6,no,2633,57,76154.97666666667
9,67,574,-5,234,12,no,3689,294,76572.81666666667
11,99,705,-5,160,6,yes,1612,60,71791.12333333334
1,64,1005,-3,173,6,yes,2237,313,73917.37
9,50,658,-4,240,8,no,382,301,81046.99
6,33,789,-5,140,10,yes,2018,108,68872.47000000002
10,81,419,-4,297,18,yes,4460,208,70851.06
2,47,820,-5,279,13,yes,4829,423,73023.05
1,102,952,-5,244,17,no,2008,366,77747.75333333334
5,83,1000,-2,264,19,yes,2055,358,76070.45
3,124,868,-2,270,12,no,3797,313,69824.70333333334
2,117,925,-2,297,17,no,3341,160,68961.17666666668
2,122,1023,-3,105,6,no,948,276,67790.77333333333
11,128,259,-4,103,10,yes,2863,321,78995.24666666666
2,35,309,-1,198,13,no,4827,191,73263.45333333332
8,90,553,-3,157,12,no,3452,136,72856.89
10,100,355,-2,201,8,no,3796,253,71642.04
10,119,1004,-4,165,18,no,3329,133,72643.68000000001
3,86,850,-2,212,12,yes,1211,49,79376.41666666667
3,51,288,-1,109,14,no,4603,292,79629.18666666666
9,115,877,-3,283,17,no,2096,350,73733.5
7,83,612,-5,190,17,yes,2828,219,73497.74666666666
5,56,547,-3,167,9,yes,4745,313,75982.76333333332
9,73,724,-1,296,9,yes,2896,490,72178.36333333334
9,37,540,-1,139,19,yes,1558,426,75085.14
9,35,1016,-1,276,12,yes,4027,145,73505.15666666668
10,89,774,-2,232,14,no,3414,82,71972.67666666665
6,61,660,-3,103,11,yes,4187,470,72331.13666666667
5,118,681,-4,175,19,no,3103,496,71952.37666666666
9,61,341,-4,199,10,no,3222,275,84362.43333333333
7,88,307,-4,205,12,no,4880,101,73353.15666666668
1,118,358,-1,230,6,yes,4613,346,73811.35333333333
10,49,550,-3,122,18,yes,682,485,78830.26
6,93,642,-1,194,16,no,3512,473,80264.65666666666
3,81,652,-1,196,7,yes,1081,368,74244.82333333333
11,58,263,-5,246,15,yes,1116,237,76082.88
7,56,303,-2,266,10,yes,1277,370,70444.29333333333
10,54,694,-5,172,13,no,1431,36,74158.39
10,44,983,-3,179,11,yes,3303,200,73372.09333333334
8,101,719,-1,185,8,yes,365,448,72682.40999999999
4,73,457,-2,290,9,yes,4385,251,69006.42
2,113,664,-2,231,7,no,5000,225,72330.61666666665
2,58,464,-2,161,5,yes,3672,42,74093.23
9,55,356,-4,186,14,no,3215,356,79824.82333333335
9,56,498,-2,160,7,yes,3554,496,77072.19666666667
1,62,521,-4,278,12,yes,1320,351,76201.81666666667
7,108,270,-3,137,16,no,1529,379,71516.44
3,123,465,-5,277,8,no,2032,413,77830.35333333333
5,34,461,-2,113,18,yes,50,326,72841.82
1,61,631,-5,232,19,yes,4848,79,69681.92333333334
3,40,902,-1,101,8,no,1636,255,78147.85333333333
10,46,896,-2,139,10,yes,3585,225,76088.21333333333
1,79,872,-5,170,18,yes,2214,203,75693.71333333333
3,63,680,-1,222,8,no,690,82,72703.58
11,101,468,-4,175,13,yes,1554,128,70854.76333333335
4,82,348,-4,197,6,no,4382,60,71281.58333333333
3,121,898,-1,185,16,no,1739,118,73919.09666666666
10,75,1002,-4,183,20,yes,3967,424,72131.27999999998
1,95,556,-4,177,8,no,4021,139,73207.64
4,66,924,-5,261,19,yes,4387,190,70107.70333333334
1,83,729,-1,192,6,yes,2347,77,76186.22333333333
5,85,705,-3,229,14,yes,4331,237,72382.06333333334
2,38,344,-5,215,6,no,3166,331,70035.73333333334
9,80,344,-2,212,10,no,4174,302,79012.40999999999
10,65,847,-1,204,17,no,976,481,72922.83333333333
1,59,585,-5,205,17,no,640,450,72981.87999999999
1,93,867,-5,190,16,no,2765,348,72486.60666666667
2,103,592,-2,161,8,no,4274,400,74801.71
1,39,1013,-1,170,11,no,2869,219,68574.7
3,32,314,-1,187,19,no,1713,282,68576.09666666666
3,47,797,-5,155,11,no,3228,490,71520.83
3,33,541,-2,252,7,yes,4409,12,72373.71333333333
5,79,308,-5,196,13,yes,3705,428,74160.70333333332
2,128,931,-2,245,8,yes,2898,237,74649.75
3,74,884,-2,173,16,yes,4957,426,78715.77333333333
11,89,681,-4,121,15,yes,660,232,76157.54333333333
10,35,807,-2,157,18,no,3996,264,67112.64666666667
4,49,578,-1,102,19,no,1762,412,75156.87
2,106,887,-3,123,7,no,1193,173,78664.83666666666
4,126,380,-4,212,10,yes,131,263,73229.59333333334
10,122,454,-3,258,14,no,1420,380,72740.51666666666
11,109,678,-5,145,18,yes,1128,485,84404.07666666666
10,46,551,-4,115,12,yes,4219,467,75256.00666666667
10,74,660,-5,219,15,no,3357,206,71433.41333333333
5,54,899,-5,190,13,no,4351,308,74635.11666666667
7,39,993,-3,277,12,no,4187,244,80161.97666666667
9,95,256,-2,291,10,no,3913,151,70935.55333333333
2,73,866,-2,186,16,no,2878,205,71928.10666666667
3,112,982,-3,279,16,no,4084,196,75296.48333333334
3,33,680,-4,193,8,yes,4530,158,75538.84666666666
11,74,826,-4,178,15,yes,4768,11,73950.36666666667
4,85,491,-4,260,14,yes,1857,429,72222.55333333333
11,58,550,-4,118,7,yes,2707,365,78690.73
6,112,475,-1,143,5,yes,181,139,79142.14333333333
8,106,514,-3,223,7,no,2508,207,68523.76
9,63,319,-5,103,13,no,4067,306,87349.25333333334
4,70,457,-2,248,11,no,3116,104,76883.92
8,114,778,-4,111,6,yes,4192,198,77848.47333333334
3,33,709,-2,235,17,no,4338,50,78902.74666666666
9,52,427,-2,200,5,no,4185,109,70832.08333333333
7,120,907,-3,297,20,yes,1040,493,74806.94333333333
1,81,458,-3,299,6,no,2571,60,78139.35333333333
3,98,596,-2,141,15,no,235,20,72497.09999999999
1,65,869,-4,215,7,yes,385,49,76837.36
10,84,607,-3,293,12,yes,2167,161,72663.99333333333
6,114,326,-3,103,6,yes,2628,78,74184.46
7,93,651,-1,151,7,no,3616,164,74637.95333333332
9,60,804,-5,251,18,yes,967,166,74326.30666666666
10,67,936,-5,183,10,no,1304,52,76136.53666666667
2,40,968,-4,244,12,yes,3042,471,78281.23
2,121,753,-5,108,9,no,3485,71,72349.31000000001
9,99,721,-5,173,15,no,3049,486,69322.07666666668
4,128,585,-1,126,7,no,4899,176,72159.32333333333
5,43,363,-5,134,17,yes,1899,325,71982.19666666667
9,86,987,-4,298,17,no,4907,71,75246.91000000002
10,79,340,-1,189,16,no,2304,65,72353.49666666667
1,55,1005,-1,186,15,no,3393,9,81968.52
11,39,692,-4,294,20,no,3380,226,77642.14666666667
10,120,401,-1,122,11,no,3551,206,70841.85
10,48,474,-2,107,20,no,877,329,79928.17666666668
3,83,723,-1,111,9,no,3022,19,73429.27333333333
9,98,262,-1,196,7,yes,3708,448,74809.27
8,105,794,-2,144,11,no,1104,157,75943.77
6,38,617,-5,286,17,yes,2846,90,77575.98333333334
5,69,927,-1,178,5,no,2453,370,71358.95666666667
6,55,486,-1,114,20,no,159,31,74883.1
4,102,650,-2,129,10,no,634,192,69365.03666666667
8,32,344,-3,259,8,no,916,366,71333.79666666668
2,32,286,-1,201,15,yes,2405,361,75656.18666666668
3,92,878,-2,137,10,yes,1967,434,72263.35333333333
3,84,741,-4,259,8,no,802,432,74481.73
9,57,607,-4,290,19,yes,4580,375,76110.75666666667
2,76,659,-3,104,18,yes,3043,315,74177.07333333335
8,71,799,-3,292,16,no,4827,313,73806.56000000001
1,95,723,-3,234,8,yes,70,138,76810.62
7,104,642,-4,234,20,yes,1346,388,72150.72666666667
11,91,782,-4,223,16,no,4745,27,72815.98666666665
3,93,372,-1,121,14,yes,791,96,76381.95666666667
2,101,759,-1,273,5,yes,4864,438,70591.34333333332
2,48,538,-3,286,16,yes,1290,102,69368.90000000001
5,46,553,-1,258,6,no,4674,210,67348.42333333334
3,49,769,-4,272,5,yes,2547,60,74006.38
1,59,623,-4,206,15,no,96,331,75152.15666666668
7,61,380,-1,174,20,no,1335,23,74732.98
6,62,989,-4,191,16,yes,189,406,79395.09000000001
9,92,606,-5,200,5,no,2217,15,78486.28333333334
8,98,360,-3,104,14,no,953,465,80808.08
7,89,423,-5,203,20,yes,276,438,75311.46666666666
11,60,348,-5,270,7,yes,3769,274,71995.17
5,44,486,-3,241,8,no,1963,460,71703.23
5,86,354,-1,174,6,yes,1835,38,74203.57666666668
8,127,682,-2,112,16,yes,3011,184,72652.99
9,112,841,-2,251,10,yes,2761,17,73227.20666666668
7,115,880,-5,287,9,no,3385,304,78394.46333333333
10,98,910,-2,127,8,no,3115,53,72504.39
4,94,836,-4,104,12,no,4240,279,77801.90666666668
3,115,663,-1,136,7,yes,180,107,75906.54333333333
2,114,884,-4,171,12,yes,154,243,74744.98333333332
11,109,748,-3,176,5,yes,100,33,68921.02333333333
11,32,922,-1,300,8,yes,2367,182,85268.04
9,94,471,-1,207,20,yes,4031,495,76204.21
11,70,845,-2,151,8,yes,2700,19,80842.11
11,75,729,-2,123,5,no,3151,273,79476.56333333332
10,53,376,-4,227,15,yes,1036,70,70798.40333333334
9,89,756,-5,205,20,no,906,449,72691.42333333332
9,117,740,-1,239,6,no,2400,269,72481.69666666667
4,81,293,-1,212,13,no,4285,4,74225.32
7,82,530,-3,285,11,yes,3286,295,68029.31
6,65,263,-1,150,11,yes,2468,406,77634.01666666666
10,56,569,-2,239,11,no,2401,104,72686.54666666666
8,122,682,-1,238,20,no,3369,491,84947.57666666666
1,53,334,-5,147,19,no,2163,217,75522.12
2,68,921,-3,300,7,yes,595,182,74204.76000000001
2,91,612,-1,123,5,no,2417,147,75696.88
9,64,539,-4,295,9,yes,3843,130,70147.30333333333
11,75,864,-5,174,16,no,2564,221,79103.52333333333
9,52,876,-1,194,9,yes,4836,136,75837.28333333334
1,50,952,-4,104,7,no,3208,484,73481.27
11,36,396,-1,182,12,yes,1701,84,68613.3
10,84,579,-1,277,19,yes,144,72,74578.73666666668
4,40,272,-3,269,16,yes,1789,19,71892.45
5,98,812,-1,136,19,yes,489,219,79378.41333333333
4,100,882,-4,106,5,no,2467,458,73197.40000000001
8,52,953,-2,157,19,no,3418,141,73288.99333333333
3,90,1010,-5,237,18,yes,950,45,71618.04
7,102,275,-3,256,9,no,3365,473,71331.11666666667
2,58,557,-3,138,14,yes,1711,6,75727.66666666667
3,100,263,-3,178,9,no,3341,258,71552.62
4,63,380,-4,181,20,yes,2537,281,72018.94
8,86,448,-5,114,16,yes,3459,321,73398.8
4,50,322,-4,155,10,yes,4409,341,71303.88666666667
6,34,714,-4,104,8,no,4738,323,76798.19
7,97,957,-1,229,9,no,1961,365,72852.99666666667
3,61,646,-3,217,18,yes,725,467,75477.28333333334
5,101,914,-1,142,19,yes,2241,205,79886.45333333332
3,98,342,-1,225,5,yes,2682,260,69197.09666666666
5,73,387,-1,243,7,no,3292,131,77940.58
10,73,829,-1,151,6,no,3913,262,77030.81000000001
4,32,685,-5,257,8,no,1953,219,81379.98666666668
6,52,663,-2,116,7,no,4120,377,79584.71666666667
9,63,767,-3,220,14,no,4496,325,76347.74333333333
5,69,966,-4,126,15,no,4586,228,75973.41000000002
1,50,979,-5,121,15,yes,4397,222,77841.2
8,77,259,-5,218,6,no,4721,356,72178.36333333333
6,55,693,-3,268,8,yes,636,141,76335.49666666667
10,50,642,-5,133,9,no,3827,476,78858.20666666667
8,74,1007,-1,255,6,no,1677,178,75986.79666666668
6,85,883,-4,180,8,no,1904,213,74269.18
2,76,522,-1,250,14,yes,3271,289,72922.83333333333
8,48,332,-4,206,6,no,2892,245,75439.67666666668
10,94,702,-4,205,10,no,2212,231,67583.60333333333
4,102,889,-3,169,19,no,2044,91,74497.46666666667
6,39,668,-2,262,10,yes,3779,229,78588.82333333332
2,57,913,-1,274,15,no,4359,103,73468.56000000001
8,101,260,-2,116,15,no,766,246,72219.39
11,54,458,-1,201,19,yes,4598,214,77883.58666666666
5,89,720,-5,102,7,no,2414,248,71365.66
11,50,734,-1,176,7,yes,1701,293,75570.23
5,96,872,-5,284,11,yes,686,495,79426.98666666668
1,101,712,-3,194,13,yes,1392,345,77189.04666666666
7,115,562,-4,233,13,no,3650,67,74536.28333333334
5,94,496,-1,178,16,no,890,57,76803.31666666667
8,117,542,-3,138,11,no,3303,158,73429.27333333333
3,61,501,-1,269,5,no,4042,273,73123.49333333333
4,33,734,-5,201,7,no,207,71,71109.78333333333
8,64,937,-4,291,5,no,2317,338,75467.77666666667
7,74,1007,-1,276,11,no,4578,80,76215.47333333333
8,106,771,-4,139,19,no,2358,459,76210.00666666667
11,42,338,-4,208,20,no,4862,437,75517.07666666668
3,124,831,-2,237,6,yes,1827,46,81382.06666666667
5,50,259,-4,194,13,no,1324,36,75794.89
9,37,688,-4,174,19,no,2374,265,78952.27333333333
10,46,319,-2,136,14,yes,4829,117,73379.42
3,76,842,-2,261,12,no,1200,499,76635.73333333334
9,84,965,-4,122,19,no,4904,172,75830.14666666667
4,74,376,-2,279,7,no,2213,261,73935.91333333334
10,119,764,-2,164,18,no,2995,281,67874.33
10,100,922,-1,279,19,no,3561,445,75553.89333333333
4,57,603,-1,252,10,yes,2578,397,72481.69666666667
5,110,464,-1,125,16,yes,3871,101,73807.61
2,47,609,-2,277,12,no,4782,368,77752.98666666668
4,123,445,-3,283,5,no,1220,480,73668.90666666668
5,59,310,-5,227,13,no,3122,468,72847.18333333333
8,92,746,-3,228,5,yes,3064,263,73926.58333333333
5,85,1002,-5,117,19,no,1135,265,76950.40333333334
10,113,389,-3,230,20,yes,3080,409,71974.41666666667
6,82,433,-2,261,12,yes,1342,108,76374.05
5,84,406,-3,103,18,no,1305,487,73734.83
8,41,310,-5,115,5,no,4913,121,73339.0
4,66,382,-1,167,14,yes,1676,302,76098.96666666666
11,118,400,-5,280,7,no,4583,409,76865.32
11,57,704,-5,186,6,yes,4528,290,82147.70333333335
1,45,528,-3,132,6,no,174,198,72414.61666666668
9,117,542,-4,220,5,no,205,99,75846.60333333333
5,88,764,-2,117,5,yes,2373,423,75616.55333333333
1,89,561,-4,292,15,yes,3956,450,73640.56666666667
9,60,851,-3,150,5,no,3282,28,77541.34666666666
9,126,848,-1,246,17,no,2567,482,72429.75
1,123,634,-5,266,19,yes,1599,442,72591.70666666667
9,49,822,-3,193,16,yes,2455,32,71957.18666666668
9,95,772,-4,224,16,no,973,98,72963.15000000001
11,125,549,-5,265,20,yes,1546,314,76855.55
2,92,328,-3,280,11,no,2328,110,79126.34999999999
4,82,258,-3,289,18,no,4390,38,75999.65000000001
1,36,665,-5,187,16,no,1653,448,74982.22666666667
8,106,377,-5,299,17,no,213,99,72451.72666666667
11,39,912,-5,274,12,no,181,301,72839.73666666668
